id,label_true_k122,title,KMeans_artm_k37,KMeans_tfidf_k37,KMeans_w2v_k37,Birch_artm_k122,Birch_w2v_k38,Birch_tfidf_k268,AffinityPropagation_artm_k660,AffinityPropagation_tfidf_k1749,AffinityPropagation_w2v_k469,x,y,z
27849981,14,Оператор станка с ЧПУ,20,31,11,119,24,3,306,125,38,0.051104986675751855,0.0020708956858923534,-0.009862002621485986
25958459,14,Оператор станков с ЧПУ,20,31,11,119,24,3,398,1194,294,0.06986415674499288,0.00026530120191550766,-0.011992894471905107
22836475,14,Ведущий инженер-программист (станков с ПУ),30,31,11,120,24,3,49,97,294,0.05852661791318553,-0.00435264616791659,-0.011258707984468447
24821205,14,Программист-дессинатор,0,20,26,39,23,1,52,1503,294,0.0330701105708072,-0.0035331015563331513,-0.007049638118258543
26052017,14,Ведущий инженер-программист,20,20,11,119,24,1,398,1228,294,0.062321252068949846,-0.0008663108534740395,0.0016600333364289804
25612175,14,Инженер-программист (г.Великие Луки),20,31,11,119,24,3,398,97,294,0.06971795302259323,-0.00023040192770320566,-0.011140137502801097
22550048,14,Инженер-программист,30,31,11,120,24,3,49,97,294,0.06614747517259262,-0.002569793051478152,-0.010343032095761864
25241568,14,Наладчик станков с ЧПУ,30,31,11,120,24,3,51,125,38,0.0384940629953766,0.000769818335914456,-0.010483414331969773
23658333,14,Программист станков с ПУ,30,31,11,120,24,3,49,124,38,0.08129041832840082,-0.011887530041737088,0.0002505401787658692
22084825,14,Оператор станков с ЧПУ,20,31,11,119,24,3,398,1194,38,0.06285176033195712,-0.001759345476618677,0.0023782157577044534
25140873,14,Оператор станка с ЧПУ,20,31,11,120,24,3,49,125,38,0.041208834823581265,-0.002050268706029334,-0.00430951905268799
25735337,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,125,38,0.04689995117870417,-0.0013555455304845806,-0.0033236281219954024
22635950,14,Инженер по написанию программ для станков с ЧПУ,20,31,11,119,32,3,473,97,38,0.09563665300452827,-0.006327240304238838,0.005170163927414745
22140840,14,Сервис-инженер/оператор-программист,20,31,11,119,24,3,473,97,38,0.0784907819838373,-0.006100106145442142,-0.00857313371121841
26181883,14,Оператор станка с ЧПУ,20,31,11,119,24,3,398,125,38,0.06199459295678246,-0.0013755996101393166,-0.004057662759610166
24829991,14,Оператор станка с ЧПУ,20,31,11,119,24,3,306,125,38,0.021395091970249844,0.006104480102378748,-0.0028169076323423556
24604925,14,Оператор станков с ЧПУ,20,31,11,119,24,3,473,125,38,0.08142060136568316,-0.001240319826097819,-0.0029818821468292826
24033452,14,Оператор-наладчик станков с ЧПУ,30,31,11,120,24,3,51,123,38,0.0386010178386516,4.246189410056899e-05,-0.0017274413540328722
23849250,14,Программист станков с ПУ,30,31,11,120,24,3,49,124,38,0.08129041832840082,-0.011887530041737088,0.0002505401787658692
25595595,14,Оператор станков с ЧПУ,30,31,11,120,24,3,51,125,38,0.035834796040578806,0.001706356844297117,-0.01200235203813823
25547078,14,Инженер-программист (система ЧПУ),20,31,33,119,17,3,44,1294,294,0.06008747668269425,0.005746736030284579,-0.009913373907960508
28017062,14,Инженер-конструктор/ программист станков с ЧПУ,20,31,11,119,24,3,398,97,294,0.05013273363217859,-0.006738047963438506,0.0015273919133079504
26177381,14,Оператор станка с ЧПУ,20,31,11,119,24,3,49,1194,41,0.07232132723503441,6.319440462106019e-05,-0.014773675117324374
24970588,14,Программист-технолог,20,19,11,119,24,1,398,97,294,0.05452552246235598,-0.002754319286774163,0.004856535063080586
23429880,14,Инженер-программист станков с ЧПУ / Наладчик ЧПУ,30,31,11,120,24,3,51,1194,263,0.03295381599386189,-0.0028647103926780293,-0.0029297028722241204
24031299,14,Оператор-наладчик станков с ЧПУ,30,31,11,120,24,3,51,123,38,0.04184894081637281,0.0014224050766748287,-0.0029977157078005315
24587601,14,Оператор станков с ЧПУ,20,31,11,119,24,3,306,1194,38,0.07801252383689249,0.006051173694397023,-0.010687874758240847
24570389,14,Оператор станков с ЧПУ (гибщик),20,31,11,119,24,3,49,125,38,0.06410616806157188,-0.00952318368330414,0.003880070693012435
26136388,14,Оператор,20,19,2,119,31,1,473,1550,351,0.06938610420133563,0.006186563190742534,-0.013977354319494158
23064249,14,Токарь-фрезеровщик / Опер‎атор станков с ЧПУ,30,31,11,120,24,3,51,1194,263,0.03065397153490631,0.0031340060143796792,-0.011316236205168044
23387657,14,Оператор станка с ЧПУ,30,31,11,120,24,3,49,1194,263,0.0506855022543929,-0.0032459693187215943,-0.00940684121874601
20271670,14,Оператор станка с ЧПУ в рекламно-производственную компанию (лазерный станок ),20,31,11,119,24,3,49,125,263,0.05173915350630926,-9.900826560060612e-06,-0.009305333348823146
27394581,14,Оператор станка с ЧПУ,20,31,11,119,24,3,398,125,38,0.06833343301506782,0.00349141948169588,-0.010319921350770743
27529203,14,Оператор станка,20,31,11,119,24,3,398,97,38,0.04915134443236372,-0.0026168615334027797,-0.0039027518547761902
23665369,14,Оператор станков с ЧПУ,20,31,11,119,24,3,398,125,41,0.04702374934570335,0.0019851020719637777,-0.006367035220739772
24933874,14,Инженер-программист станков с ЧПУ,20,31,11,119,24,3,398,125,294,0.08237346514306639,0.00034968654282219067,-0.018919140429123703
25302131,14,Ведущий инженер-программист станков с ЧПУ,20,31,11,119,24,3,398,97,294,0.06718128640133325,-0.0027480632858145984,-0.005698365683997381
24221232,14,Инженер-программист станков с ЧПУ,20,31,11,120,24,3,49,1194,294,0.059266895458540664,-0.0077611392825467735,-0.002778556234197321
23412632,14,Оператор станков с ЧПУ,20,31,11,120,24,3,49,125,38,0.061247144566664954,-0.005520537009572937,-0.0031816432404804186
27957757,14,Наладчик станков с ЧПУ,20,31,11,122,24,3,49,1194,38,0.02833994419158251,0.000935843753554565,-0.010330201873031134
21834042,14,Оператор станка с ЧПУ,20,31,11,119,24,3,306,97,38,0.04017108095928934,0.00773280885040112,-0.010063127491823266
24642921,14,Оператор станков с ЧПУ,30,31,11,121,24,3,373,1194,263,0.022694261724910566,0.001501201698202441,0.0011210833492652339
20535987,14,Техник-программист станков с ЧПУ,20,31,11,119,24,3,49,97,38,0.07777201502165837,-0.004863662242179703,-0.0019376043418531138
21914533,14,Программист-технолог,20,31,11,120,24,3,49,97,294,0.04664964009039982,-0.00518834842097457,-0.002877503681055944
23113367,14,Инженер-программист станков с ЧПУ 1 категории,20,31,11,119,24,3,398,97,294,0.06022099486989165,-0.0023898233786954523,-0.0020031507521477534
27133873,14,Технолог- конструктор на линию с ЧПУ,20,23,11,119,24,1,398,97,294,0.08280328132064098,-0.005819568053639762,0.0024524289657447203
24816210,14,Инженер-технолог по разработке управляющих программ для станков с ЧПУ,20,31,11,119,23,3,49,97,294,0.06096623634928651,0.0031403580287761427,-0.01959167381447161
23754869,14,Оператор станков с ЧПУ,30,31,11,121,24,3,373,1194,41,0.01718717090894508,0.0004789411943027339,-0.005521195525771245
22666919,14,Наладчик станков с ЧПУ,20,31,11,119,24,3,398,1194,41,0.059288336340399796,0.00010539345722137717,-0.016329643273755304
24510963,14,Менеджер по продажам и техподдержке CAM-системы,20,23,11,119,24,1,473,1643,41,0.07432501603351828,0.006580584294183741,-0.01162811469669957
27779662,14,ЧПУ программист,20,31,11,119,24,3,398,97,41,0.0638143380948833,0.00839825010969768,-0.01582511418673532
23648807,14,Оператор станков с ЧПУ в г. Ижевск,20,31,11,120,24,3,49,1194,41,0.05814607867877337,-0.0009219844461257467,-0.014729218113478932
24598404,15,Инженер АСУТП,31,20,16,97,6,1,303,1091,456,0.10789311062329425,-0.0071348673862591545,-0.0022874142739902773
23930130,15,Разработчик устройств на микроконтроллерах/программист (C/C++),12,20,26,37,23,1,46,1042,281,0.0644189416302277,0.0064083149091270315,-0.02791764644025253
20048232,15,Инженер – программист,12,20,26,88,23,1,396,86,281,0.07641705665994476,-0.0010696279747945117,-0.028743862968949475
23417974,15,Программист встраиваемых систем,12,20,26,37,23,1,46,1042,281,0.08796455332837834,0.00690758954137772,-0.04282193691418685
20591678,15,"Инженер-программист FPGA (ПЛИС), DSP",12,20,26,37,23,1,318,86,217,0.08686398992552183,0.0022308399603637734,-0.030159356532215874
22486683,15,Инженер-электронщик DSP-систем,12,20,26,37,23,1,47,1042,217,0.06542169893962257,0.004573515630480929,-0.029544912387052886
22564436,15,Программирование микропроцессоров,12,14,26,37,23,1,319,86,217,0.03245267954807723,0.003531848160028666,-0.009980994878089268
24983863,15,Программист/ ведущий программист,12,20,26,37,23,1,318,86,223,0.055512911545036195,-0.003741004125500198,-0.011315934455728151
26181996,15,Старший программист-разработчик DSP/ЦОС на С/C++ на STM32,12,20,26,37,23,1,47,86,217,0.057695446866493076,0.00665614450322559,-0.03031002846565305
22346540,15,Программист,12,20,26,37,23,1,46,1042,217,0.06685445215558788,-0.0032169180125526204,-0.020352177361749692
27410317,15,Инженер-программист,12,20,26,88,23,1,386,89,223,0.13178349428312597,-0.012779648601255274,0.0001755730535764853
23521752,15,Инженер-программист,12,20,26,88,23,1,387,1456,312,0.08263917972671352,0.002059658751259666,-0.018846183498375822
20096894,15,Инженер-программист,0,20,26,88,23,1,369,1092,223,0.10642158874848019,0.0006753657767408578,-0.018409812939734062
23871887,15,Программист,12,20,26,88,35,1,386,1055,278,0.05318205547896252,0.008094500561333604,-0.018916548926324835
26093871,15,Программист AVEVA,13,30,24,17,35,1,660,1274,149,0.11740929365898482,0.0027753845785644365,-0.020331307775145736
20895233,15,Инженер-программист отдела средств специальной связи,0,20,26,18,23,1,412,1742,118,0.11564277925208455,0.00579530978907405,-0.04002108032616054
25062678,15,Инженер-программист микроконтроллеров,12,20,26,88,23,1,386,1042,223,0.12016590032630649,-0.007714156632843029,-0.03025505755041567
23486148,15,Системный программист,0,20,26,80,28,1,618,1446,164,0.12672259115640372,0.0067966241439111315,-0.05310795995666311
27188565,15,Embedded-разработчик,12,20,26,37,23,1,318,86,217,0.08492968877606713,0.01548135149116044,-0.049699457865442845
25053575,15,Программист IOS,35,36,26,34,23,1,171,1119,223,0.09434143021766635,0.008315691198385683,-0.02501154753713726
22034504,15,Инженер-электронщик по работе с системами магнитного поля,0,14,10,18,14,1,537,1327,221,0.07455736738080607,0.008278135486312822,-0.020049801131543803
21415785,15,Инженер-программист,31,20,26,99,23,1,194,1055,223,0.06301282164173289,-0.004133005083580668,-0.012090434679856803
22972536,15,Программист микроконтроллеров,12,20,26,88,23,1,387,1042,281,0.09693419967170183,-9.023860475974907e-05,-0.03502805821971665
27506421,15,Backend Developer,0,14,34,18,7,1,275,1214,221,0.10105330780819866,0.013812516113918412,-0.03339359209968242
20571138,15,Программист (.NET),10,7,34,33,7,1,221,1072,221,0.14890911186166297,0.023895553918077853,-0.04980986103183603
20904501,15,Программист C#,0,20,34,18,35,1,412,439,221,0.1231473000161644,0.011193790422241076,-0.04755020928077023
21297438,15,Ведущий программист (.NET),10,7,34,33,7,1,221,1072,221,0.148687537395861,0.023223285775907654,-0.049187791275675775
24881084,15,Инженер-разработчик,0,20,10,88,14,1,231,1012,221,0.13719905011467529,0.01477693846654871,-0.04213858556888404
23042586,15,Программист (RS-Retail),0,23,10,18,14,1,479,1636,221,0.10247366467731636,0.017157000234963776,-0.019059132311467147
23270054,15,Старший программист С++,0,14,18,88,27,1,423,127,221,0.08553742252501971,0.010259344034403832,-0.03438174562014399
24718595,15,Программист-разработчик,1,30,10,31,14,1,119,1071,221,0.0858778993830386,0.01675106517761688,-0.016948449381859174
